Mã TC,Tiêu đề testcase,Kết quả mong đợi,Kết quả thực tế,Tình trạng thực thi,Mức độ nghiêm trọng của lỗi,Kiểu chạy (Thủ công / Tự động),Người kiểm thử,Ngày bắt đầu,Chi tiết bước kiểm thử,Ghi chú
CB-001,Player đánh trúng Enemy thì Enemy giảm HP,Enemy giảm HP khi Player attack hoặc gọi damage thật tương ứng.,"HP Enemy trước=100.00, sau=90.00, khoảng cách=3.35, method attack=CharacterCombat.TryAttack, method damage=EnemyHealth.TakeDamage, lỗi Console=3. KHÔNG ĐẠT -   Player đánh Enemy phát sinh Error/Exception. Lỗi: UnassignedReferenceException: The variable wayPoints of EnemyLocomotion has not been assigned.
You probably need to assign the wayPoints variable of the EnemyLocomotion script in the inspector.
UnityEngine.Transform.get_position () (at <37cc348edc804f4cb176b63962c716e7>:0)
EnemyLocomotion.GetNextWaypoint () (at Assets/_Data/Scripts/Enemy/EnemyLocomotion.cs:98)
EnemyState_Patrol.Enter () (at Assets/_Data/Scripts/Enemy/Enemy_Ani_Code/EnemyState_Patrol.cs:16)
EnemyStateMachine.ChangeState (EnemyState newState) (at Assets/_Data/Scripts/Enemy/EnemyStateMachine.cs:82)
EnemyStateMachine.ResetToDefaultState () (at Assets/_Data/Scripts/Enemy/EnemyStateMachine.cs:100)
EnemyStateMachine.Initialize (EnemyBase enemyBase) (at Assets/_Data/Scripts/Enemy/EnemyStateMachine.cs:38)
EnemyBase.Initialize () (at Assets/_Data/Scripts/Enemy/EnemyBase.cs:71)
EnemyBase.Start () (at Assets/_Data/Scripts/Enemy/EnemyBase.cs:56)
 | UnassignedReferenceException: The variable Player of EnemyDetection has not been assigned.
You probably need to assign the Player variable of the EnemyDetection script in the inspector.
UnityEngine.Transform.get_position () (at <37cc348edc804f4cb176b63962c716e7>:0)
EnemyDetection.FindTarget () (at Assets/_Data/Scripts/Enemy/EnemyDetection.cs:41)
EnemyDetection.Update () (at Assets/_Data/Scripts/Enemy/EnemyDetection.cs:26)
 | UnassignedReferenceException: The variable Player of EnemyDetection has not been assigned.
You probably need to assign the Player variable of the EnemyDetection script in the inspector.
UnityEngine.Transform.get_position () (at <37cc348edc804f4cb176b63962c716e7>:0)
EnemyDetection.FindTarget () (at Assets/_Data/Scripts/Enemy/EnemyDetection.cs:41)
EnemyDetection.Update () (at Assets/_Data/Scripts/Enemy/EnemyDetection.cs:26)

  Expected: False
  But was:  True",Fail,High,Tự động,Huỳnh Ngọc Thanh Phước,31/05/2026,Tự động kiểm tra combat bằng Unity Test Runner.,
